,measure,medium,unit,economy,transport_type,vehicle_type,fuel,comment,scope,frequency,date,dataset,drive,value
227,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2019,ato $ country_official_statistics,phev,0.0
228,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2020,ato $ country_official_statistics,phev,0.0
229,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2021,ato $ country_official_statistics,phev,0.0
230,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,1990,ato $ country_official_statistics,phev,0.0
231,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,1991,ato $ country_official_statistics,phev,0.0
232,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,1992,ato $ country_official_statistics,phev,0.0
233,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,1993,ato $ country_official_statistics,phev,0.0
234,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,1994,ato $ country_official_statistics,phev,0.0
235,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,1995,ato $ country_official_statistics,phev,0.0
236,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,1996,ato $ country_official_statistics,phev,0.0
237,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,1997,ato $ country_official_statistics,phev,0.0
238,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,1998,ato $ country_official_statistics,phev,0.0
239,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,1999,ato $ country_official_statistics,phev,0.0
240,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2000,ato $ country_official_statistics,phev,0.0
241,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2001,ato $ country_official_statistics,phev,0.0
242,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2002,ato $ country_official_statistics,phev,0.0
243,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2003,ato $ country_official_statistics,phev,0.0
244,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2004,ato $ country_official_statistics,phev,0.0
245,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2005,ato $ country_official_statistics,phev,0.0
246,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2006,ato $ country_official_statistics,phev,0.0
247,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2007,ato $ country_official_statistics,phev,0.0
248,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2008,ato $ country_official_statistics,phev,0.0
249,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2009,ato $ country_official_statistics,phev,0.0
250,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2010,ato $ country_official_statistics,phev,0.0
251,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2011,ato $ country_official_statistics,phev,0.0
252,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2012,ato $ country_official_statistics,phev,0.0
253,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2013,ato $ country_official_statistics,phev,0.0
254,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2014,ato $ country_official_statistics,phev,0.0
255,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2015,ato $ country_official_statistics,phev,0.0
256,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2016,ato $ country_official_statistics,phev,0.0
257,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2017,ato $ country_official_statistics,phev,0.0
258,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2018,ato $ country_official_statistics,phev,0.0
259,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2019,ato $ country_official_statistics,phev,0.0
260,stocks,road,stocks,08_JPN,combined,all,all,no_comment,national,yearly,2020,ato $ country_official_statistics,phev,0.0
261,stocks,air,stocks,08_JPN,freight,all,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,phev,0.0
262,stocks,air,stocks,08_JPN,passenger,all,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,phev,0.0
263,stocks,rail,stocks,08_JPN,freight,all,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,phev,0.0
264,stocks,rail,stocks,08_JPN,passenger,all,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,phev,0.0
265,stocks,ship,stocks,08_JPN,freight,all,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,phev,0.0
266,stocks,ship,stocks,08_JPN,passenger,all,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,phev,0.0
267,stocks,road,stocks,08_JPN,freight,lcv,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,phev,0.0
268,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,phev,0.0
269,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,phev,0.0
270,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,1990,ato $ country_official_statistics,ice,2715290.0
271,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,1991,ato $ country_official_statistics,ice,2741402.0
272,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,1992,ato $ country_official_statistics,ice,2816887.0
273,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,1993,ato $ country_official_statistics,ice,2884781.0
274,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,1994,ato $ country_official_statistics,ice,2951033.0
275,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,1995,ato $ country_official_statistics,ice,3000675.0
276,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,1996,ato $ country_official_statistics,ice,3035643.0
277,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,1997,ato $ country_official_statistics,ice,3032032.0
278,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,1998,ato $ country_official_statistics,ice,3008947.0
279,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,1999,ato $ country_official_statistics,ice,2996632.0
280,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2000,ato $ country_official_statistics,ice,2992921.0
281,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2001,ato $ country_official_statistics,ice,3021014.0
282,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2002,ato $ country_official_statistics,ice,3068749.0
283,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2003,ato $ country_official_statistics,ice,3124744.0
284,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2004,ato $ country_official_statistics,ice,3180925.0
285,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2005,ato $ country_official_statistics,ice,3254831.0
286,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2006,ato $ country_official_statistics,ice,3336551.0
287,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2007,ato $ country_official_statistics,ice,3403405.0
288,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2008,ato $ country_official_statistics,ice,3455553.0
289,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2009,ato $ country_official_statistics,ice,3501615.0
290,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2010,ato $ country_official_statistics,ice,3503402.0
291,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2011,ato $ country_official_statistics,ice,3510804.0
292,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2012,ato $ country_official_statistics,ice,3502701.0
293,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2013,ato $ country_official_statistics,ice,3535528.0
294,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2014,ato $ country_official_statistics,ice,3575746.0
295,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2015,ato $ country_official_statistics,ice,3590809.0
296,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2016,ato $ country_official_statistics,ice,3598932.0
297,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2017,ato $ country_official_statistics,ice,3602689.0
298,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2018,ato $ country_official_statistics,ice,3624586.0
299,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2019,ato $ country_official_statistics,ice,3649321.0
300,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2020,ato $ country_official_statistics,ice,3676909.0
301,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2021,ato $ country_official_statistics,ice,3762277.0
302,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,1990,ato $ country_official_statistics,ice,242295.0
303,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,1991,ato $ country_official_statistics,ice,245844.0
304,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,1992,ato $ country_official_statistics,ice,247968.0
305,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,1993,ato $ country_official_statistics,ice,248412.0
306,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,1994,ato $ country_official_statistics,ice,247119.0
307,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,1995,ato $ country_official_statistics,ice,244611.0
308,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,1996,ato $ country_official_statistics,ice,242907.0
309,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,1997,ato $ country_official_statistics,ice,241844.0
310,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,1998,ato $ country_official_statistics,ice,239866.0
311,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,1999,ato $ country_official_statistics,ice,237146.0
312,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2000,ato $ country_official_statistics,ice,235725.0
313,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2001,ato $ country_official_statistics,ice,235550.0
314,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2002,ato $ country_official_statistics,ice,234244.0
315,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2003,ato $ country_official_statistics,ice,233180.0
316,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2004,ato $ country_official_statistics,ice,231984.0
317,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2005,ato $ country_official_statistics,ice,232000.0
318,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2006,ato $ country_official_statistics,ice,231696.0
319,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2007,ato $ country_official_statistics,ice,231758.0
320,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2008,ato $ country_official_statistics,ice,230981.0
321,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2009,ato $ country_official_statistics,ice,229804.0
322,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2010,ato $ country_official_statistics,ice,228295.0
323,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2011,ato  country_official_statistics $ iea_ev_explorer  historical,ice,226836.9811328437
324,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2012,ato  country_official_statistics $ iea_ev_explorer  historical,ice,226263.89070984154
325,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2013,ato  country_official_statistics $ iea_ev_explorer  historical,ice,226033.88927416675
326,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2014,ato  country_official_statistics $ iea_ev_explorer  historical,ice,226522.97047267854
327,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2015,ato  country_official_statistics $ iea_ev_explorer  historical,ice,227558.0627315354
328,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2016,ato  country_official_statistics $ iea_ev_explorer  historical,ice,230575.3276397595
329,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,ato  country_official_statistics $ iea_ev_explorer  historical,ice,232765.06483975722
330,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2018,ato  country_official_statistics $ iea_ev_explorer  historical,ice,233502.29785784238
331,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2019,ato  country_official_statistics $ iea_ev_explorer  historical,ice,232945.40160104158
332,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2020,ato  country_official_statistics $ iea_ev_explorer  historical,ice,230993.2372491393
333,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,1990,ato $ country_official_statistics,ice,1154624.0
334,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,1991,ato $ country_official_statistics,ice,1213569.0
335,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,1992,ato $ country_official_statistics,ice,1271636.0
336,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,1993,ato $ country_official_statistics,ice,1319277.0
337,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,1994,ato $ country_official_statistics,ice,1367742.0
338,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,1995,ato $ country_official_statistics,ice,1429984.0
339,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,1996,ato $ country_official_statistics,ice,1524405.0
340,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,1997,ato $ country_official_statistics,ice,1429599.0
341,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,1998,ato $ country_official_statistics,ice,1521329.0
342,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,1999,ato $ country_official_statistics,ice,1625112.0
343,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2000,ato $ country_official_statistics,ice,1706840.0
344,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2001,ato $ country_official_statistics,ice,1754311.0
345,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2002,ato $ country_official_statistics,ice,1754373.0
346,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2003,ato $ country_official_statistics,ice,1720138.0
347,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2004,ato $ country_official_statistics,ice,1673959.0
348,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2005,ato $ country_official_statistics,ice,1643010.0
349,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2006,ato $ country_official_statistics,ice,1618698.0
350,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2007,ato $ country_official_statistics,ice,1599628.0
351,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2008,ato $ country_official_statistics,ice,1578059.0
352,stocks,road,stocks,08_JPN,combined,others,all,no_comment,national,yearly,2009,ato $ country_official_statistics,ice,1527899.0
